RSS 5G,RSS 4G,Ad 5G,Ad 4G,Humidity
-73.8593,-54.3335,7.51618,1.51648,17
-73.6336,-54.2884,7.29043,1.47134,16
-73.5873,-54.2758,7.24414,1.45877,16
-73.6081,-54.2796,7.26496,1.46255,15
-73.4483,-54.246,7.10513,1.42894,14
-73.1866,-54.1936,6.84344,1.37659,14
-73.2162,-54.199,6.87304,1.38195,14
-73.1423,-54.1856,6.79912,1.36856,13
-72.9071,-54.1378,6.5639,1.32075,12
-72.6333,-54.0827,6.29012,1.26569,12
-72.5965,-54.0761,6.25336,1.25902,12
-72.5415,-54.0661,6.19836,1.24902,11
-72.2486,-54.0072,5.90542,1.19019,12
-72.3729,-54.0352,6.02972,1.21818,12
-72.4047,-54.0411,6.06152,1.22402,13
-72.623,-54.086,6.27989,1.26891,14
-72.762,-54.116,6.41879,1.29891,16
-73.3234,-54.2275,6.98029,1.41051,17
-73.6601,-54.2932,7.31694,1.4762,18
-73.7726,-54.3176,7.42946,1.50058,17
-73.5701,-54.2767,7.22693,1.4597,16
-73.4421,-54.2493,7.09891,1.43227,15
-73.1153,-54.1852,6.77217,1.36819,17
-73.4488,-54.2544,7.10568,1.43737,15
-73.1454,-54.1908,6.80223,1.37371,13
-72.8404,-54.1257,6.49728,1.30866,13
-72.7977,-54.1179,6.45457,1.30088,13
-72.7882,-54.1162,6.44509,1.29915,14
-73.0001,-54.1597,6.65694,1.34266,14
-73.0343,-54.1659,6.69117,1.34891,15
-73.1253,-54.1871,6.78218,1.37003,14
-72.9806,-54.1561,6.6374,1.33909,14
-72.9659,-54.1534,6.62276,1.33641,16
-73.231,-54.2105,6.88786,1.39348,17
-73.2602,-54.2195,6.91708,1.40243,14
-72.8055,-54.124,6.46234,1.30694,14
-72.8249,-54.1276,6.48172,1.31052,14
-72.9562,-54.1517,6.613,1.33462,15
-73.2862,-54.2165,6.94308,1.39948,20
-74.1833,-54.3999,7.84015,1.58282,23
-74.5888,-54.4833,8.24563,1.66623,23
-74.4822,-54.4636,8.13899,1.64656,21
-74.0895,-54.3856,7.74638,1.56854,22
-74.0511,-54.3811,7.70796,1.56401,22
-74.0973,-54.3897,7.75409,1.57261,22
-74.1666,-54.4026,7.82342,1.58551,24
-74.5633,-54.4811,8.22011,1.66406,24
-74.5094,-54.4711,8.16625,1.65407,24
-74.6833,-54.5033,8.34016,1.68625,24
-74.6352,-54.4944,8.29208,1.67737,24
-74.6232,-54.4922,8.28008,1.67515,25
-74.6309,-54.4959,8.28771,1.67889,23
-74.4113,-54.4505,8.06812,1.63345,24
-74.5154,-54.4722,8.17223,1.65518,27
-74.7824,-54.5282,8.43924,1.7112,28
-74.7616,-54.5262,8.41847,1.70916,27
-74.6895,-54.5109,8.34637,1.69388,25
-74.6612,-54.5016,8.31804,1.68452,27
-74.7266,-54.5178,8.38349,1.70081,27
-74.8507,-54.5409,8.50752,1.7239,24
-74.5214,-54.4733,8.17821,1.65629,22
-74.2013,-54.409,7.85815,1.59196,23
-74.3347,-54.4363,7.99154,1.61924,23
-74.3229,-54.4341,7.97978,1.61706,23
-74.1997,-54.4112,7.85654,1.59412,24
-74.3306,-54.4378,7.98739,1.62079,23
-74.2407,-54.4188,7.89756,1.60176,23
-74.188,-54.409,7.84483,1.59193,23
-74.37,-54.4428,8.02686,1.6258,22
-74.3407,-54.4348,7.9975,1.61776,22
-74.3931,-54.4445,8.04992,1.62744,21
-74.3991,-54.4426,8.05596,1.62559,20
-74.3136,-54.4237,7.97042,1.60667,19
-74.1618,-54.3925,7.81861,1.57543,19
-74.1841,-54.3965,7.8409,1.57949,18
-73.99,-54.3574,7.64682,1.54034,16
-73.6081,-54.2796,7.26496,1.46255,16
-73.5509,-54.2692,7.20775,1.45214,16
-73.5353,-54.2663,7.19217,1.4493,17
-73.6601,-54.2932,7.31694,1.4762,17
-73.6283,-54.2874,7.28513,1.47037,16
-73.4421,-54.2493,7.09891,1.43227,17
-73.5279,-54.269,7.18469,1.45193,17
-73.5595,-54.2748,7.21636,1.45775,17
-73.6283,-54.2874,7.28513,1.47037,19
-74.0228,-54.3671,7.67968,1.55002,21
-74.3185,-54.4278,7.97536,1.6108,21
-74.3703,-54.4373,8.02715,1.62031,22
-74.3989,-54.4456,8.05576,1.62851,23
-74.5058,-54.468,8.16266,1.65093,24
-74.5214,-54.4733,8.17821,1.65629,29
-74.9106,-54.5558,8.56742,1.73871,30
-75.1012,-54.593,8.758,1.77594,29
-74.9043,-54.5546,8.5611,1.73753,29
-74.7969,-54.5345,8.45379,1.71745,30
-75.0564,-54.5846,8.71319,1.76759,31
-75.3029,-54.6321,8.95969,1.81511,32
-75.3524,-54.643,9.00927,1.82591,34
-75.6994,-54.7104,9.35623,1.89334,35
-75.8811,-54.7455,9.5379,1.92842,36
-75.7899,-54.73,9.44674,1.91296,35
-75.7125,-54.7143,9.36939,1.89723,37
-75.7764,-54.7288,9.4332,1.91176,38
-75.7257,-54.7206,9.3825,1.90354,38
-75.7393,-54.7231,9.39616,1.90609,37
-75.6541,-54.706,9.31091,1.88897,38
-75.753,-54.7257,9.40982,1.90864,37
-75.5795,-54.6921,9.23638,1.87504,34
-75.526,-54.6782,9.18286,1.86116,33
-75.2927,-54.6333,8.9495,1.81624,28
-74.8242,-54.5379,8.481,1.72084,28
-74.6556,-54.5063,8.31245,1.6893,29
-74.9359,-54.5605,8.59272,1.74344,29
-74.8663,-54.5475,8.52318,1.73045,29
-75.0754,-54.5865,8.73225,1.76943,31
-75.2769,-54.6273,8.93375,1.81029,35
-75.5984,-54.6931,9.25526,1.87602,35
-75.5315,-54.6806,9.18831,1.86355,32
-75.2349,-54.6211,8.89175,1.80402,31
-75.0572,-54.5863,8.71402,1.76931,30
-74.9605,-54.5667,8.61736,1.74968,30
-75.146,-54.6013,8.80288,1.7843,31
-75.141,-54.602,8.79786,1.78498,32
-75.3394,-54.6405,8.99619,1.82348,32
-75.3524,-54.643,9.00927,1.82591,33
-75.6492,-54.6996,9.30605,1.88252,34
-75.4662,-54.6671,9.12305,1.85002,34
-75.666,-54.7042,9.32282,1.88715,35
-75.5515,-54.6843,9.20838,1.86729,35
-75.4179,-54.6594,9.07477,1.84234,33
-75.2992,-54.6345,8.95607,1.81747,33
-75.2927,-54.6333,8.9495,1.81624,35
-75.338,-54.6444,8.99485,1.82737,35
-75.4914,-54.6731,9.14819,1.85606,32
-75.3197,-54.6369,8.97658,1.81983,30
-75.114,-54.5954,8.77082,1.77833,30
-75.2295,-54.6169,8.88638,1.79981,30
-75.1653,-54.6049,8.82213,1.78788,29
-75.0818,-54.5876,8.73861,1.77061,28
-75.0125,-54.5729,8.66932,1.75589,28
-74.9999,-54.5706,8.65673,1.75355,27
-74.8072,-54.5329,8.46405,1.71582,25
-74.6006,-54.4903,8.25742,1.67327,24
-74.3306,-54.4378,7.98739,1.62079,23
-74.1646,-54.4046,7.82142,1.58756,23
-74.0536,-54.3838,7.71048,1.5668,23
-74.188,-54.409,7.84483,1.59193,23
-74.1997,-54.4112,7.85654,1.59412,23
-74.3171,-54.433,7.9739,1.61597,24
-74.4915,-54.4678,8.14831,1.65074,24
-74.5333,-54.4755,8.19017,1.65851,24
-74.5214,-54.4733,8.17821,1.65629,25
-74.7037,-54.5094,8.36055,1.6924,26
-74.673,-54.5059,8.32982,1.68884,27
-74.9253,-54.5548,8.58217,1.73776,28
-75.0755,-54.5846,8.73234,1.76758,29
-75.2603,-54.6207,8.91709,1.80369,30
-75.2553,-54.6216,8.91211,1.80459,34
-75.8065,-54.7302,9.46337,1.91315,36
-75.817,-54.735,9.47384,1.91799,38
-76.0068,-54.7729,9.66359,1.95582,40
-76.1419,-54.8004,9.79869,1.98338,40
-76.2116,-54.8133,9.86848,1.99631,39
-76.0024,-54.7733,9.65922,1.95628,40
-76.0513,-54.7836,9.70816,1.96658,43
-76.0777,-54.7919,9.73452,1.97491,44
-75.9804,-54.7748,9.63725,1.95776,45
-76.0449,-54.7879,9.70172,1.97088,42
-76.0398,-54.7838,9.69667,1.96674,43
-76.219,-54.8183,9.87582,2.00124,43
-76.2827,-54.8301,9.93957,2.01309,43
-76.1765,-54.8104,9.83337,1.99334,41
-76.1128,-54.7962,9.76967,1.9792,44
-76.0511,-54.788,9.70795,1.97101,43
-75.8387,-54.7472,9.49553,1.93014,43
-75.7687,-54.734,9.42552,1.91698,46
-76.1596,-54.8104,9.81641,1.99341,47
-76.2033,-54.8197,9.86014,2.00265,43
-75.951,-54.7682,9.60781,1.95121,40
-75.8917,-54.7539,9.54855,1.93686,45
-76.1801,-54.8132,9.83696,1.9962,47
-76.2033,-54.8197,9.86014,2.00265,45
-75.9314,-54.7666,9.58819,1.94956,45
-76.0165,-54.7826,9.67331,1.96555,45
-75.903,-54.7613,9.55986,1.94423,45
-75.8747,-54.7559,9.53155,1.9389,44
-75.8253,-54.7457,9.48216,1.92862,43
-75.7967,-54.7393,9.45351,1.92224,42
-75.7742,-54.7341,9.43107,1.91702,44
-75.8957,-54.7589,9.55258,1.94187,44
-75.9804,-54.7748,9.63725,1.95776,45
-76.0662,-54.7919,9.72304,1.97487,42
-75.9208,-54.7615,9.57762,1.9445,43
-75.9229,-54.763,9.57971,1.94594,43
-76.0354,-54.784,9.69224,1.96701,46
-76.1954,-54.8172,9.85221,2.00011,45
-76.1445,-54.8066,9.80133,1.98953,45
-76.0875,-54.7959,9.74438,1.97887,44
-76.1787,-54.8119,9.83555,1.99485,42
-76.103,-54.7956,9.75985,1.97852,40
-75.9194,-54.7591,9.57626,1.94203,39
-75.8162,-54.7387,9.47302,1.92161,37
-75.8513,-54.7427,9.50815,1.92569,35
-75.5248,-54.6793,9.18162,1.8623,33
-75.3782,-54.6492,9.03499,1.8322,32
-75.4507,-54.6612,9.10751,1.84416,32
-75.5295,-54.6758,9.18631,1.85876,32
-75.4376,-54.6588,9.09439,1.84173,31
-75.4524,-54.6599,9.10928,1.84284,29
-75.1136,-54.5936,8.77041,1.77651,29
-74.9929,-54.5711,8.64973,1.75407,29
-74.86,-54.5463,8.51687,1.72927,29
-74.8222,-54.5392,8.47901,1.72218,29
-74.7843,-54.5321,8.44119,1.71509,28
-74.7866,-54.5309,8.44347,1.71383,28
-74.7367,-54.5215,8.39349,1.70449,27
-74.77,-54.5259,8.42684,1.70889,27
-74.944,-54.5583,8.60086,1.74122,27
-74.9191,-54.5536,8.57594,1.7366,26
-74.845,-54.5378,8.50183,1.72078,26
-74.9623,-54.5595,8.61909,1.74245,26
-74.882,-54.5447,8.53881,1.72762,29
-74.9739,-54.5676,8.63072,1.75053,35
-75.4113,-54.6581,9.06811,1.84109,42
-75.656,-54.7118,9.31285,1.89478,46
-75.853,-54.7528,9.50986,1.93577,48
-76.0382,-54.7897,9.69504,1.97263,49
-76.2632,-54.833,9.92,2.01597,48
-76.436,-54.8643,10.0928,2.04725,49
-76.7164,-54.9176,10.3732,2.10061,51
-76.7023,-54.9174,10.3591,2.10038,52
-76.596,-54.8987,10.2528,2.0817,55
-76.7237,-54.9263,10.3805,2.10925,56
-76.6438,-54.9125,10.3006,2.09545,58
-76.5407,-54.8955,10.1976,2.07843,61
-76.838,-54.9557,10.4948,2.13868,56
-76.4924,-54.8839,10.1493,2.06689,55
-76.4601,-54.8766,10.1169,2.05961,50
-76.2503,-54.8316,9.90711,2.0146,48
-76.3997,-54.8575,10.0565,2.04046,48
-76.4142,-54.8602,10.071,2.04318,52
-76.6332,-54.9057,10.29,2.08866,51
-76.6726,-54.9119,10.3295,2.09485,51
-76.6356,-54.905,10.2924,2.08794,59
-77.0827,-54.999,10.7395,2.182,55
-76.8145,-54.9433,10.4713,2.12627,52
-76.8418,-54.9446,10.4987,2.1276,63
-77.7318,-55.1271,11.3887,2.31005,62
-77.7383,-55.1265,11.3952,2.30946,55
-77.0194,-54.9816,10.6762,2.16458,54
-77.1299,-55.0008,10.7867,2.18376,54
-76.8725,-54.9529,10.5293,2.13585,54
-76.6542,-54.912,10.3111,2.09499,57
-76.5877,-54.9031,10.2446,2.0861,55
-76.4301,-54.871,10.0869,2.05394,54
-76.0876,-54.805,9.7444,1.98794,57
-76.5497,-54.896,10.2065,2.07891,59
-76.8809,-54.9611,10.5377,2.14403,61
-77.1916,-55.0225,10.8485,2.20545,63
-77.6834,-55.118,11.3402,2.30099,65
-78.1464,-55.2083,11.8032,2.39121,65
-78.0061,-55.1821,11.6629,2.36506,63
-77.6511,-55.112,11.3079,2.29495,61
-77.5163,-55.0834,11.1731,2.26631,59
-77.0593,-54.9947,10.7162,2.17762,57
-76.8243,-54.9477,10.4811,2.1307,52
-76.3443,-54.8515,10.0011,2.03443,57
-76.7402,-54.9319,10.397,2.11487,54
-76.6317,-54.9078,10.2886,2.09076,55
-76.8902,-54.9575,10.5471,2.14046,48
-76.5087,-54.8779,10.1656,2.06082,41
-76.1548,-54.804,9.81168,1.987,38
-75.8625,-54.7461,9.51934,1.92904,35
-75.5448,-54.6831,9.20169,1.86604,33
-75.3782,-54.6492,9.03499,1.8322,31
-75.1023,-54.5948,8.75914,1.77774,28
-74.8367,-54.5402,8.49352,1.72318,28
-74.937,-54.5589,8.59386,1.74187,29
-74.9296,-54.5593,8.5864,1.74226,27
-74.6957,-54.5121,8.35255,1.69503,24
-74.3722,-54.4456,8.02903,1.62855,22
-74.1724,-54.4036,7.82921,1.58659,20
-74.0031,-54.3667,7.65996,1.54964,18
-73.751,-54.3136,7.40783,1.4966,14
-73.049,-54.1686,6.70586,1.35159,12
-72.6195,-54.0802,6.27633,1.26319,11
-72.35,-54.0257,6.00687,1.20862,11
-72.2618,-54.0096,5.91862,1.19259,11
-72.1915,-53.9968,5.84833,1.17978,13
-72.5855,-54.079,6.24231,1.262,13
-72.6466,-54.0903,6.30341,1.27323,14
-72.8152,-54.1258,6.47203,1.30873,15
-72.9407,-54.153,6.59755,1.33598,15
-73.0803,-54.1788,6.73714,1.36175,17
-73.5807,-54.2787,7.2375,1.46164,19
-73.7856,-54.3234,7.44246,1.50634,19
-73.8076,-54.3274,7.46444,1.5104,22
-74.2477,-54.4176,7.90453,1.60056,26
-74.6852,-54.5082,8.34208,1.69113,32
-75.1958,-54.6138,8.85267,1.79672,34
-75.566,-54.6856,9.22279,1.86859,33
-75.4573,-54.664,9.1141,1.84692,31
-75.4785,-54.6647,9.13536,1.84766,32
-75.4769,-54.6661,9.13376,1.84903,34
-75.5327,-54.6794,9.18951,1.8624,35
-75.4313,-54.6619,9.08811,1.84483,40
-75.9333,-54.7617,9.59012,1.94461,39
-75.8368,-54.7425,9.49366,1.92546,40
-75.9888,-54.772,9.64562,1.95495,34
-75.4662,-54.6671,9.12305,1.85002,30
-75.2875,-54.6276,8.94431,1.81056,34
-75.646,-54.7005,9.30279,1.88344,33
-75.616,-54.6934,9.27287,1.87638,36
-75.9188,-54.7539,9.57568,1.93685,34
-75.9275,-54.7525,9.5843,1.93543,36
-76.0278,-54.774,9.68465,1.95697,39
-76.2035,-54.8106,9.8603,1.99351,39
-76.1757,-54.8054,9.8325,1.98838,37
-75.9743,-54.7655,9.63112,1.94849,36
-75.8577,-54.7426,9.51454,1.92553,38
-75.8968,-54.7525,9.55363,1.93542,35
-75.5783,-54.6893,9.23516,1.87228,34
-75.3006,-54.6361,8.95744,1.81909,34
-75.3204,-54.6398,8.97728,1.8228,39
-75.5899,-54.6963,9.24672,1.87925,43
-75.8317,-54.7459,9.48852,1.92882,44
-75.9804,-54.7748,9.63725,1.95776,41
-75.9383,-54.7637,9.59514,1.94668,39
-75.7406,-54.7245,9.39743,1.90749,40
-75.8571,-54.7474,9.51394,1.9304,36
-75.7087,-54.7149,9.36554,1.89788,35
-75.6789,-54.708,9.33578,1.89099,32
-75.4441,-54.66,9.10095,1.84295,35
-75.6789,-54.708,9.33578,1.89099,37
-75.9264,-54.7567,9.58325,1.93962,36
-75.7087,-54.7149,9.36554,1.89788,38
-75.6234,-54.7015,9.2802,1.88441,34
-75.2412,-54.625,8.89802,1.80795,39
-75.4738,-54.6745,9.13067,1.85743,42
-75.5035,-54.683,9.16039,1.866,36
-75.2988,-54.6382,8.95564,1.82121,41
-75.6608,-54.7117,9.31759,1.89467,38
-75.7188,-54.7193,9.37567,1.90226,35
-75.498,-54.6743,9.15488,1.85731,33
-75.4243,-54.6578,9.08112,1.84079,31
-75.0959,-54.5936,8.75269,1.77654,30
-75.082,-54.5894,8.73879,1.77236,31
-75.0379,-54.5827,8.6947,1.76569,31
-75.2316,-54.6189,8.88839,1.80185,30
-75.1974,-54.6109,8.85424,1.79384,30
-75.2939,-54.6288,8.95075,1.81175,29
-75.2219,-54.6136,8.87876,1.7966,28
-75.1134,-54.5916,8.77021,1.77459,28
-74.9307,-54.5577,8.58758,1.7407,28
-74.8994,-54.5519,8.5562,1.73486,27
-74.8507,-54.5409,8.50752,1.7239,27
-74.8693,-54.5444,8.52616,1.72737,26
-74.9005,-54.5481,8.55732,1.73104,25
-74.8438,-54.5353,8.50064,1.71828,24
-74.7435,-54.5144,8.40038,1.69734,24
-74.6352,-54.4944,8.29208,1.67737,24
-74.6352,-54.4944,8.29208,1.67737,24
-74.5154,-54.4722,8.17223,1.65518,24
-74.5992,-54.4878,8.25608,1.67071,23
-74.3936,-54.4472,8.05043,1.63017,24
-74.5633,-54.4811,8.22011,1.66406,24
-74.6052,-54.4889,8.26207,1.67182,24
-74.5992,-54.4878,8.25608,1.67071,25
-74.5824,-54.4869,8.23926,1.66989,28
-74.9747,-54.5659,8.63157,1.74888,29
-75.1327,-54.5971,8.7895,1.78006,30
-75.2167,-54.6145,8.87352,1.79743,32
-75.5163,-54.6734,9.17317,1.85633,35
-75.8068,-54.7317,9.46365,1.9147,40
-75.968,-54.7681,9.6248,1.95107,42
-75.8998,-54.7576,9.55665,1.94057,41
-75.6884,-54.7169,9.34525,1.89987,41
-75.5158,-54.6844,9.17268,1.86737,40
-75.4101,-54.6635,9.06694,1.84642,41
-75.4745,-54.6766,9.13138,1.85957,45
-75.804,-54.7426,9.46087,1.92557,46
-75.9383,-54.7689,9.59517,1.95185,48
-76.103,-54.8019,9.75986,1.98484,50
-76.3672,-54.8536,10.024,2.03657,48
-76.3271,-54.8439,9.98394,2.0269,43
-76.1553,-54.8064,9.81217,1.98939,47
-76.3402,-54.8453,9.99709,2.02827,46
-76.3605,-54.848,10.0173,2.03095,48
-76.4432,-54.8656,10.1001,2.0486,46
-76.2527,-54.8279,9.90956,2.01084,45
-76.2015,-54.8172,9.85836,2.00019,42
-76.2015,-54.8139,9.85835,1.99685,44
-76.2854,-54.8318,9.9422,2.01472,48
-76.4069,-54.8589,10.0638,2.04182,52
-76.8194,-54.9405,10.4762,2.12343,52
-76.7523,-54.9279,10.4091,2.11091,49
-76.4307,-54.8644,10.0875,2.04737,51
-76.5764,-54.8939,10.2333,2.07688,47
-76.4632,-54.8682,10.12,2.0512,44
-76.321,-54.8384,9.97782,2.02135,47
-76.3691,-54.8507,10.026,2.03367,46
-76.2455,-54.8265,9.90238,2.00949,48
-76.2474,-54.829,9.90428,2.01197,45
-75.9668,-54.7733,9.62363,1.95622,42
-75.6977,-54.7197,9.35453,1.90263,45
-75.903,-54.7613,9.55986,1.94423,46
-76.0524,-54.7903,9.7092,1.9733,47
-76.117,-54.8035,9.77389,1.98646,46
-76.1667,-54.8118,9.82356,1.99475,47
-76.2537,-54.8291,9.91054,2.01209,45
-76.2586,-54.8279,9.91548,2.01086,43
-75.9791,-54.7735,9.63593,1.95647,43
-76.0847,-54.7933,9.74158,1.97622,43
-76.1483,-54.8051,9.8051,1.98807,43
-76.219,-54.8183,9.87582,2.00124,41
-75.9662,-54.7689,9.62301,1.95188,37
-75.8718,-54.7465,9.52861,1.92949,36
-75.7493,-54.7225,9.40611,1.90542,34
-75.6193,-54.6955,9.27611,1.87849,31
-75.3223,-54.6358,8.97917,1.81873,30
-75.1974,-54.6109,8.85424,1.79384,29
-75.1964,-54.6089,8.85323,1.79187,29
-75.2219,-54.6136,8.87876,1.7966,30
-75.1717,-54.6061,8.82855,1.78907,30
-75.2038,-54.6121,8.86066,1.79504,32
-75.5229,-54.6746,9.17974,1.85755,32
-75.359,-54.6442,9.01581,1.82713,30
-75.1781,-54.6073,8.83497,1.79026,30
-75.1268,-54.5978,8.78364,1.78071,32
-75.1308,-54.6016,8.78763,1.78455,36
-75.4662,-54.6697,9.12306,1.85263,42
-75.9138,-54.7602,9.57063,1.94319,45
-75.9952,-54.7786,9.65201,1.96155,47
-76.1314,-54.8062,9.78825,1.98916,49
-76.3068,-54.8412,9.96364,2.02416,49
-76.2777,-54.8357,9.93454,2.0187,52
-76.5292,-54.8862,10.1861,2.06919,58
-77.0945,-54.9998,10.7513,2.18278,62
-77.6019,-55.1011,11.2588,2.28401,73
-78.8494,-55.358,12.5062,2.541,75
-79.0916,-55.4087,12.7484,2.5917,73
-78.7247,-55.3346,12.3816,2.51755,74
-78.7119,-55.3346,12.3687,2.51755,76
-79.1138,-55.4155,12.7707,2.59851,77
-79.5678,-55.5038,13.2246,2.68676,77
-79.624,-55.5144,13.2808,2.69733,78
-79.8932,-55.5679,13.55,2.75081,80
-80.3878,-55.6669,14.0446,2.84984,79
-79.8817,-55.5687,13.5385,2.75167,80
-80.1144,-55.6155,13.7712,2.79851,80
-79.8713,-55.5697,13.5281,2.75269,79
-79.4319,-55.4837,13.0887,2.6667,79
-79.5177,-55.5,13.1746,2.68297,80
-79.7066,-55.5386,13.3634,2.72153,82
-79.8925,-55.5796,13.5494,2.76251,87
-81.0539,-55.8155,14.7107,2.99843,91
-82.2722,-56.0603,15.9291,3.24324,92
-82.5814,-56.1225,16.2383,3.30544,93
-83.0254,-56.2102,16.6822,3.39316,93
-83.0606,-56.2169,16.7174,3.39981,93
-82.8847,-56.1836,16.5415,3.36656,92
-82.2593,-56.0613,15.9161,3.24431,91
-81.9324,-55.9958,15.5893,3.17872,91
-81.989,-56.0065,15.6458,3.18947,90
-81.8573,-55.9781,15.5141,3.16103,90
-82.1368,-56.031,15.7937,3.214,91
-82.4427,-56.0925,16.0996,3.27551,91
-82.1815,-56.0431,15.8383,3.22604,91
-81.8986,-55.9893,15.5554,3.17227,92
-82.1789,-56.0461,15.8358,3.22903,94
-82.4002,-56.095,16.0571,3.27796,94
-82.6833,-56.149,16.3402,3.33195,93
-82.6275,-56.1348,16.2843,3.3178,93
-82.6858,-56.1459,16.3427,3.32888,95
-82.8448,-56.1832,16.5017,3.36619,95
-82.8688,-56.1878,16.5256,3.37075,95
-82.6056,-56.1376,16.2625,3.32052,97
-122.798,-64.337,56.4544,11.52,99
-83.8967,-56.3977,17.5536,3.58071,97
-83.712,-56.3554,17.3688,3.53833,97
-84.0099,-56.4118,17.6668,3.5948,99
-84.5727,-56.5262,18.2296,3.70912,77
-79.2687,-55.4475,12.9256,2.63041,58
-76.9631,-54.9752,10.6199,2.15814,59
-76.9739,-54.9786,10.6307,2.16156,59
-76.9506,-54.9742,10.6075,2.15717,46
-76.0738,-54.7944,9.73062,1.97732,39
-75.7475,-54.7258,9.40429,1.90878,36
-75.4998,-54.676,9.15664,1.85891,32
-75.261,-54.6259,8.91783,1.80888,30
-75.114,-54.5954,8.77082,1.77833,27
-74.9814,-54.5652,8.63828,1.74815,22
-74.4573,-54.4563,8.11414,1.63926,21
-74.4164,-54.4458,8.07326,1.62876,20
-74.172,-54.3978,7.82885,1.58074,19
-74.0339,-54.3691,7.69077,1.55206,17
-73.6177,-54.2855,7.27454,1.46843,17
-73.6071,-54.2835,7.26395,1.46649,18
-73.7186,-54.3077,7.37541,1.49064,18
-73.7078,-54.3057,7.36462,1.48865,18
-73.584,-54.2828,7.2408,1.46579,18
-73.4714,-54.262,7.12826,1.44492,19
-73.6378,-54.296,7.2946,1.47891,19
-73.687,-54.3051,7.3438,1.48806,18
-73.5732,-54.2808,7.23006,1.4638,19
-73.8076,-54.3274,7.46444,1.5104,18
-73.7402,-54.3117,7.39702,1.49461,18
-73.6216,-54.2898,7.27842,1.47275,18
-73.6216,-54.2898,7.27842,1.47275,18
-73.5947,-54.2848,7.25154,1.46778,17
-73.3387,-54.234,6.9955,1.41699,17
-73.4068,-54.2466,7.06365,1.4296,21
-74.1866,-54.4035,7.84346,1.5865,24
-74.5812,-54.4844,8.23809,1.66738,28
-75.0692,-54.5834,8.72603,1.76641,32
-75.49,-54.6685,9.14689,1.85146,33
-75.5233,-54.6762,9.18017,1.8592,34
-75.4463,-54.6634,9.10313,1.84631,35
-75.4646,-54.6681,9.12148,1.85107,36
-75.6344,-54.7011,9.29127,1.88405,38
-75.8762,-54.7486,9.53305,1.93159,41
-76.015,-54.778,9.67183,1.96099,43
-76.1907,-54.813,9.84752,1.99597,45
-76.4808,-54.8692,10.1376,2.05217,45
-76.3445,-54.8439,10.0013,2.02685,42
-76.0679,-54.789,9.72474,1.97198,44
-76.2711,-54.8291,9.92796,2.01207,43
-76.2615,-54.8262,9.91831,2.00914,37
-75.7628,-54.7263,9.4196,1.90923,38
-75.7803,-54.7308,9.43717,1.91374,38
-75.7325,-54.7219,9.38933,1.90481,39
-75.6378,-54.7053,9.2946,1.88824,36
-75.4528,-54.6672,9.10964,1.85011,35
-75.3247,-54.6419,8.98155,1.82488,36
-75.4327,-54.6634,9.08952,1.84634,37
-75.5187,-54.6807,9.17552,1.86365,37
-75.566,-54.6896,9.22285,1.87251,37
-75.6337,-54.7022,9.29057,1.88517,37
-75.756,-54.725,9.41279,1.90796,37
-75.8445,-54.7415,9.50133,1.92442,36
-75.8917,-54.7489,9.5485,1.93182,36
-75.9392,-54.7577,9.59609,1.94062,36
-75.7628,-54.725,9.41965,1.90793,35
-75.5582,-54.6856,9.21507,1.86854,36
-75.5671,-54.6885,9.22389,1.87148,36
-75.3992,-54.6571,9.056,1.84006,35
-75.2782,-54.6332,8.93502,1.81615,32
-75.027,-54.5821,8.68382,1.76509,32
-75.0464,-54.5858,8.70326,1.76874,32
-75.0659,-54.5894,8.72271,1.77239,32
-75.1113,-54.5979,8.76814,1.7809,33
-75.3452,-54.6431,9.00209,1.82606,34
-75.433,-54.6609,9.08987,1.84383,33
-75.563,-54.6836,9.21987,1.86656,33
-75.4507,-54.6627,9.1075,1.8457,33
-75.3452,-54.6431,9.00209,1.82606,33
-75.2861,-54.6321,8.94293,1.81501,36
-75.6479,-54.7036,9.30476,1.88656,35
-75.5047,-54.6756,9.16156,1.85856,32
-75.3786,-54.6478,9.03544,1.83078,30
-75.2488,-54.6204,8.90568,1.80339,30
-75.1525,-54.6025,8.80929,1.78549,28
-74.9433,-54.5601,8.60014,1.74304,26
-74.6975,-54.5104,8.35434,1.69341,24
-74.4198,-54.4545,8.07669,1.63743,25
-74.5703,-54.4847,8.22715,1.66764,25
-74.5764,-54.4858,8.2332,1.66876,26
-74.624,-54.4968,8.28086,1.67972,25
-74.528,-54.4768,8.18483,1.65976,25
-74.6673,-54.5027,8.32411,1.68564,25
-74.6855,-54.5061,8.34232,1.68902,25
-74.7767,-54.5229,8.43356,1.7059,25
-74.8805,-54.5421,8.53729,1.72504,25
-74.7828,-54.5241,8.43965,1.70703,24
-74.4855,-54.4667,8.14234,1.64963,23
-74.4408,-54.456,8.09763,1.63891,22
-74.2651,-54.4208,7.92193,1.60378,22
-74.2477,-54.4176,7.90453,1.60056,23
-74.3406,-54.4374,7.99743,1.62034,24
-74.5393,-54.4767,8.19616,1.65962,23
-74.4644,-54.4603,8.12126,1.64328,22
-74.3523,-54.437,8.00914,1.61991,23
-74.3582,-54.4407,8.01508,1.62362,25
-74.6794,-54.5049,8.33625,1.6879,26
-74.765,-54.523,8.42185,1.70595,29
-74.8348,-54.5416,8.49162,1.72454,31
-74.9607,-54.5683,8.61753,1.75123,32
-75.2479,-54.6235,8.90479,1.80645,32
